Detection Date,Latitude,Longitude,Lab Status
617,47.629332,-122.523578,0
617,46.975384999999996,-122.81666100000001,2
617,47.450379999999996,-122.38235,2
617,47.98258,-122.20053999999999,2
617,47.560196000000005,-122.37789,0
617,48.98422,-122.574726,1
617,48.388740000000006,-122.49723999999999,0
617,45.582581,-122.362849,2
618,47.323799,-122.21283100000001,0
618,47.102019,-122.397727,0
618,47.246044,-122.42921299999999,0
618,46.952945,-122.44497,2
618,47.640211,-122.410098,0
618,45.593238,-122.36468500000001,0
618,47.640096,-122.409981,2
618,47.949909999999996,-117.319546,0
618,48.984171999999994,-122.57472,1
618,47.76251,-122.130835,0
618,47.263263,-122.34673500000001,0
618,47.777943,-122.555434,2
618,48.3401,-122.606155,2
618,47.807382000000004,-122.24968500000001,0
619,48.723975,-122.42395800000001,2
619,48.928290000000004,-122.638149,2
619,48.980349,-122.59709099999999,2
619,47.328,-122.58008999999998,2
619,47.095864,-122.65236399999999,2
619,47.786415000000005,-122.67319199999999,0
619,47.726017,-122.676581,0
619,48.13527,-122.46448999999998,0
619,48.431387,-122.65486299999999,0
619,47.515694,-121.869547,0
619,47.450835999999995,-122.286491,0
619,46.755758,-117.173171,0
619,47.615888,-119.290498,0
619,48.979496999999995,-122.58133500000001,1
619,48.932071,-122.53046,0
619,48.10799,-123.389693,2
620,47.99346,-122.193876,0
620,48.983375,-122.58246499999998,1
620,48.074132,-122.173041,2
620,48.113793,-122.17021299999999,0
620,45.852767,-122.523173,0
620,47.697328999999996,-122.354304,0
620,47.922215,-120.198099,0
620,48.89386,-121.5573,2
620,47.49362,-121.78251499999999,0
620,45.734625,-121.492571,2
620,47.915349,-122.228444,0
620,47.608865,-122.6399,0
620,48.705698999999996,-122.494923,2
620,47.615254,-122.287384,0
621,47.654336,-117.11013999999999,0
621,48.917375,-122.64706899999999,2
621,47.2283,-122.20329,0
621,48.059096000000004,-122.154255,0
621,48.789849,-122.45092199999999,2
621,47.658149,-122.326967,2
621,48.919171999999996,-122.63801699999999,0
621,48.274643,-121.66008799999999,2
621,46.753001,-117.24758999999999,0
621,48.67476,-121.24292,0
621,48.886603,-122.74852800000001,2
621,47.75904,-117.49586000000001,2
621,47.2022,-122.23971999999999,0
622,47.088933000000004,-122.05129299999999,2
622,48.55458,-120.70011000000001,2
622,47.537319000000004,-122.061376,2
622,47.832054,-122.355597,2
622,47.690286,-117.389101,2
622,47.228374,-122.519198,0
622,48.177294,-122.49271499999999,0
622,48.177303,-122.492717,0
622,48.847919,-122.46373799999999,0
622,48.983697,-122.57731799999999,2
622,48.747409999999995,-122.48135500000001,2
623,49.16633,-123.8027,2
623,47.385267,-122.22320900000001,0
623,48.33188,-122.5969,0
623,47.579335,-122.38788000000001,2
623,48.883918,-122.53975200000001,2
623,47.537499,-122.11616399999998,2
624,48.10393,-122.40588000000001,0
624,47.34174,-122.269792,0
624,47.814291,-120.734714,2
624,45.824132,-122.67060900000001,0
624,46.989222999999996,-122.890027,0
624,45.740491999999996,-122.533526,2
624,47.442153999999995,-122.456055,0
624,47.25777,-122.458895,2
624,47.693176,-122.30016599999999,0
624,47.448139000000005,-122.64006599999999,2
624,48.16976,-122.52768999999999,0
624,48.16976,-122.52768999999999,2
624,48.527390000000004,-121.41604,2
625,47.674545,-122.302765,0
625,47.670732,-122.360529,2
625,47.175844,-122.458219,2
625,47.58289,-122.28953,0
625,47.804871,-122.23716,0
625,47.642804999999996,-122.35865600000001,2
625,48.157121000000004,-122.485771,2
625,48.062828,-122.16793899999999,0
625,47.475778999999996,-122.174094,0
625,47.72817,-122.306468,2
625,47.925581,-122.26396799999999,0
626,47.045726,-122.79231200000001,0
626,48.683553,-122.196653,2
626,47.225409,-122.60668100000001,0
626,48.30969,-122.54848500000001,0
626,48.53689,-121.759019,0
626,48.743109999999994,-122.44836399999998,0
626,46.740930999999996,-117.16739,2
626,47.751412,-122.138922,2
627,47.493731,-122.220901,2
627,48.494597999999996,-122.66923600000001,0
627,48.978077,-122.73088100000001,0
627,47.221138,-122.444184,2
627,47.267268,-122.65746100000001,0
627,47.760636,-122.31393899999999,0
627,47.18975,-122.87225,0
628,47.269135999999996,-122.459251,0
628,47.5556,-122.18093999999999,0
628,48.506817,-122.634174,2
628,47.210923,-122.181816,2
628,47.23693,-122.29109,0
628,47.145672999999995,-122.56673400000001,2
628,45.584767,-122.38425500000001,0
628,47.616659000000006,-122.34301799999999,2
628,48.911448,-122.44251100000001,2
629,47.823908,-120.011895,0
629,45.639893,-122.639918,2
629,48.831232,-122.551521,2
629,46.910071,-123.012879,2
630,46.229420000000005,-119.25773000000001,0
630,47.588274,-122.227966,0
630,48.773199,-122.444324,2
630,47.61537,-122.3479,0
631,47.134415999999995,-122.32746200000001,0
631,45.640795000000004,-122.54170900000001,2
631,48.003640000000004,-122.18813,2
631,47.628245,-122.031974,0
631,48.507227,-120.25906200000001,0
631,46.337579999999996,-124.0529,2
631,47.708014,-122.135019,0
631,47.98726,-122.195426,2
632,47.978352,-122.127001,0
632,47.557409,-121.86918999999999,2
632,47.499379,-122.368429,0
633,47.155978000000005,-122.26496100000001,0
633,48.85987,-122.670382,0
633,47.674139000000004,-122.37043700000001,0
633,45.914701,-122.48264499999999,0
633,48.109991,-123.36065500000001,2
633,48.78885,-122.51400100000001,2
633,47.701215999999995,-117.389074,2
633,48.862807000000004,-122.578869,2
633,47.370628,-122.18321999999999,2
634,47.619859999999996,-117.53383999999998,0
634,46.218452,-119.197097,0
634,47.644496999999994,-122.14048799999999,2
634,48.939001,-122.79403400000001,2
634,48.23596,-122.52832,0
634,47.370832,-122.30459099999999,0
634,48.23596,-122.52832,2
634,46.330928,-119.38875800000001,0
634,47.72862,-122.11012,2
634,47.105961,-122.758872,0
634,47.540248,-121.87848899999999,0
635,45.651467,-122.514675,2
635,48.748041,-122.45024599999999,0
635,47.862495,-121.995806,0
635,47.87658,-121.979448,0
635,47.703531,-122.336914,0
636,46.986286,-120.543972,2
636,48.74558,-122.48479099999999,2
636,48.820415000000004,-122.65992299999999,2
636,47.337564,-122.33063700000001,2
636,47.528657,-121.824909,2
636,45.642438,-122.539895,0
636,48.987703,-122.556734,2
636,47.027677000000004,-122.84839699999999,2
636,47.699546999999995,-117.25131100000002,0
636,46.81651,-123.045374,0
636,48.233313,-122.755422,2
636,48.925595,-122.13433400000001,0
636,47.5353,-117.23995,2
637,47.658675,-122.13168600000002,0
637,46.326595000000005,-119.339615,0
637,47.171957,-122.466209,2
637,47.264176,-122.010703,2
638,46.254336,-119.89616200000002,0
638,46.19948,-119.24694,0
638,47.291752,-122.503483,2
639,48.503398,-119.338305,0
639,47.86703,-121.74481999999999,2
639,46.19948,-119.24694,2
639,46.57917,-120.537869,2
639,48.787089,-122.488446,2
639,48.041019,-122.13249499999999,0
640,48.892087,-122.590774,2
640,46.709340000000005,-120.46089199999999,0
640,48.946326,-122.785606,0
640,48.957608,-122.65155800000001,2
641,47.282895,-122.370925,0
641,48.89308,-122.643823,2
647,47.343385999999995,-122.16663100000001,2
670,48.830622999999996,-122.538817,2
670,48.773709999999994,-122.360487,0
700,47.62984,-120.68945,2
