Detection Date,Latitude,Longitude,Notes,Lab Status
490,48.904918,-122.75594099999999,A friend had a medical emergency and the ambulance came to the campsite once loaded into the ambulance he noticed a Asian hornet on the blanket they took the blanket outside the ambulance and shook it off and proceed to the hospital.,0
491,47.797396,-122.20580700000001,Today (01JUN2020) Went back to the pink rhododendron bush where I spotted a Asian giant hornet sleeping on a leaf last week on a similar crisp morning. it was beautiful but I didnt have my phone on me as i was at work in canyon park bothell.  Again it wa,0
491,47.76137,-122.20562,"It was very big, like big enough to catch my attention and be in awe that it was a bee. It kept coming back over and over and over",0
491,47.510571999999996,-117.577497, ,0
491,48.268097,-122.23461200000001,Seen landing on porch near yellow jacket which quickly took off.  Tried to confine but was not successful.  It was over double the size of yellow jacket.  Didn't have means for photo. size,0
491,46.323187,-124.00766399999999,"I found this post on the local facebook page for Chinook, WA. I don't know if it was reported to you or how legitimate it is but I thought I should pass along the info.  ",0
491,47.83283,-122.26675,Found on Target Lynnwood parking lot,0
491,46.550579,-123.590433,We found this giant wasp-like creature when packing up our truck yesterday after camping at our property in Lebam Washington. I live in Kent WA but was at the property all weekend.  My brother still has the bug in a ziploc bag down in Lebam.  My phone is,0
491,46.550968,-123.590329,Found in brother in laws truck while camping,0
492,48.978787,-122.719183,"Was orange and about am inch long, working the buttercups in my yard.",0
492,47.608253999999995,-122.312614,"I submitted this 5/27 and haven't heard back.  Seen through my first floor apartment window. Whole face orange. Dramatic black eyes.  Back end curled.  About an inch and a half long. It ""attacked"" my window.  Bugs fly into windows, but this came at it 3",0
492,48.872793,-122.316346, ,0
492,47.577402,-122.28934,I was cleaning out ivy underneath our laurel hedge and think I saw one on the fence behind the hedge.  I didn't have my phone so couldn't get a picture.  It was 1 to 1.5 inches long and had the balck and yellow stripes on it's back.  It flew away before,0
492,48.948935,-122.46094199999999,I have caught a very large bee/ hornet,0
492,47.718381,-122.24458200000001, ,0
492,47.608253999999995,-122.312614,"Seen through my first floor apartment window. Whole face orange. Dramatic black eyes.  Back end curled.  About an inch and a half long. It ""attacked"" my window.  Bugs fly into windows, but this came at it 3 times. I'm sorry I didn't get a picture. But th",0
492,47.0036,-120.555779,Unusually large-but not a bumble bee; about 2”; loud buzzing,0
493,45.821125,-120.826495,Flying around backyard 26th. Found on car windshield 27th,0
493,48.955587,-122.66103700000001, ,1
493,47.954596,-120.99706699999999,"Hit windshield and stayed on wiper for two seconds.  Wa. highway 20, about MP 76, red cabin creek",0
493,47.551356,-122.17691699999999,"It cames 2 or 3 days in a row, banging on my window screen.",0
493,48.75973,-122.46785,"I definitely had one on my back porch, it was huge, with an orangey red bum and a large stinger. It did not cross my mind to take a photo until I saw this post from Custer but it was 100% the same thing.",0
493,47.62984,-120.68945,We’re on mercer Island and wanted to report,0
493,47.843759999999996,-122.197823,A very large wasp flu by me while I was in my backyard about 5 feet away. It was bigger than any beer wise by Everseen as it flew its wings made a flutter and sound as opposed to a buzzing sound it was somewhere to close to 2 inches long could not get a,0
493,48.733899,-122.44901200000001,On the ground / pumping abdomen up and down.,0
493,48.007309,-122.086087,This is the last time i will tell you. I have seen these bees on my property for least 25 years. They are not suddenly NEW to here,0
493,47.238137,-122.79312900000001,"Found by entering shed. Hornet ""bumped"" me away from nest location on shed roof. Hornet was large and had a very distinct head. Observed it enter a paper nest with single enterance on bottom. Ran into unlocked shed and sprayed with hornet killer and crus",0
493,47.768386,-122.53358700000001, ,0
494,47.285136,-122.215773,I  killed one in the Cedar lane park in Auburn last week. I did not get a photo. It definitely was a huge murder hornet.,0
494,48.200989,-122.48758799999999,Hornet was trapped under oudoor skylight. A sprayed it and it imediately flew away.,0
494,45.692676,-122.69696599999999,Briefly saw a single hornet resting on our porch that was 1-1.5” long. This hornet most resembled pictures of the Asian Giant Hornet pictured on your website. Possibly related was a massive colony/swarm of bees that seemed to be relocating 3 weeks ago.,0
494,47.081736,-122.2808, ,0
494,45.618621000000005,-122.508845,Hovered over our newly filled pool and landed and then flew up into our neighbors tree,0
494,47.757443,-117.344623,Hugh hornet at first I thought it was a big moth cause the wings were so big then I saw the stripes my dog ate it before I could stop her,0
494,47.6028,-122.3292,It was the largest wasp/hornet I've ever seen.  I saved the body in case it is indeed a murder hornet.  Thank you.,0
494,48.379909999999995,-123.71614, ,0
494,47.783707,-122.49238000000001, ,0
494,47.63835,-117.214026,Larger than other kinds here. Haven't seen this kind here before.,0
494,47.056078,-122.76233799999999,Black upper body striped lower body orange yellow head a little over 2 inches in length rounded body very unique  looking I was trained and licensed by wa dept of agi as a pest control technician  and worked the olympia lacey area and south for about a y,0
494,46.996464,-124.16388500000001, ,0
494,47.035591,-122.829828,"Approximately two inches long, on our front door. Didn’t get a picture but will try. Very dark in color yellow and black stripes with yellow head",0
494,47.513461,-122.254553,"I was watering and it flew into the stream of water after which it crawled on the ground.  I've never before seen such a large hornet and wish I'd had the presence of mind to take a photo, instead I got a jar and tried to capture it but it flew away.",0
494,48.4586,-122.32871899999999,"The hornet was flying like in slow motion right pass me and was large, not like a wasp or yellow jacket.  Sorry no photo.  The area was a Supply yard.",0
494,48.795624,-122.480752,"I was watering my garden and heard the loudest buzzing. It wasn’t like a hummingbird’s wings, but like an insect, but just as loud as a hummingbird. I heard it coming toward me and I ducked, when I looked up a HUGE (2+ in) insect flew above me. It lo",0
494,48.09955,-121.39093999999999,"Hornet was more Orange than usual, appears to be a new breed, had a couple get in my car when window open. Near Penders Canyon",0
495,47.32517,-122.352557,"I tried to get a photo but they wouldn't stay still long enough.  I could see the orange on him from several feet away, it was very bright. They looked like a wasp almost except they were orange, and long.  There were several, too many to count hovering",0
495,48.62604,-122.35976299999999,Driving north I-5 hit windshield,0
495,49.21687,-122.6053,Curious if this might be a murder hornet,0
495,48.933477,-122.789643,Did not see the hornet. I found several decapitated bees on my deck,0
495,47.527488,-122.31310900000001,"Hornet was about to fly in boat, started to engage it with stick. Flew off , not the normal hornet quite large.",0
495,47.605537,-122.30516899999999,It was as large as my thumb knuckle to nail. About an inch. Sluggishly walking across my deck alone.,0
495,48.198246000000005,-122.11740400000001,I have it in a plastic bag. It would not let me add a photo.,0
495,47.8216,-122.233076,Eating out of our hummingbird feeder,0
495,47.921738,-122.12327900000001, ,0
495,46.61019,-121.66938999999999,"No photos,however, I did research this after destroying the nest. They were very aggressive. My place is 7 miles west of packwood.",0
495,47.962156,-122.107725,"Just submitted a form but forgot to add my contact info............i saw this on my bee sticky trap thing we purchased and it looked different then what I am used to seeing........what stuck out the most was the eyes, the orange yellow coloration and the",0
495,48.993305,-122.55409099999999,I have a security camera on the back deck of my home. T picked up this video that looks very much like the the Asian Hornet but I could be wrong so I am attaching the video from my canera,0
